aprBreakdown,aprTotal,borrowAprBreakdown,borrowAprTotal,borrowSharePrice,collateralAprBreakdown,collateralAprTotal,debt,distinctId,eventName,lastApr,lastRate,lastUpdatedAt,message,meta.address,meta.block_hash,meta.block_number,meta.chain,meta.contract,meta.log_index,meta.severity,meta.transaction_hash,meta.transaction_index,oracleAddress,protocol_id,supply,supplySharePrice,timestamp,underlyingSharePrice,usdSupply,vaultAddress,vaultName,vaultType
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":6.0577}]","{""apr"":6.0577,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-6.686}]","{""apr"":-6.686,""aprType"":""SINGLE""}",1.053732968744517,"[{""aprType"":""SINGLE"",""apr"":2.1709}]","{""apr"":2.1709,""aprType"":""SINGLE""}",6962543.779684,"",TimeInterval,6.057731007949461,1.0467223133987766,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0x78f6b57d825ef01a5dc496ad1f426a6375c685047d07a30cd07ac5107ffc7976_999,7633513.284859,1.0467223133987766,2026-02-11T08:00:00.000000+0000,1.0,7633513.284859,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0x78f6,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":0.0869}]","{""apr"":0.0869,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-0.1376}]","{""apr"":-0.1376,""aprType"":""SINGLE""}",1.0031897236986813,[],"{""apr"":0,""aprType"":""SINGLE""}",369924.233481,"",TimeInterval,0.08691276522560556,1.002610808546267,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0xa405d10deb61400d6caecf06f07f395759ad813b83e33c262c9eb48645526f5d_999,585113.495576,1.002610808546267,2026-02-11T08:00:00.000000+0000,1.0,585113.495576,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0xa405,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":0.3818}]","{""apr"":0.3818,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-1.3406}]","{""apr"":-1.3406,""aprType"":""SINGLE""}",1.0890152711341672,[],"{""apr"":0,""aprType"":""SINGLE""}",5222.856444807291,"",TimeInterval,0.38180475519271667,1.0770771762967104,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usde_0x964e7d1db11bdf32262c71274c297dcdb4710d73acb814f04fdca8b0c7cdf028_999,18138.076828147372,1.0770771762967104,2026-02-11T08:00:00.000000+0000,1.0,18110.997223585255,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDe 0x964e,MorphoMarket
[],"{""apr"":0,""aprType"":""SINGLE""}",[],"{""apr"":0,""aprType"":""SINGLE""}",0.0,"[{""aprType"":""SINGLE"",""apr"":2.86}]","{""apr"":2.86,""aprType"":""SINGLE""}",0.0,"",TimeInterval,0.0,0.0,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0x1cb432b182df88c14d947427ff4ceb08d65ccd94be84831318e6be2eaf2ccde1_999,0.0,0.0,2026-02-11T08:00:00.000000+0000,1.0,0.0,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0x1cb4,MorphoMarket
[],"{""apr"":0,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-0.025}]","{""apr"":-0.025,""aprType"":""SINGLE""}",0.0,"[{""aprType"":""SINGLE"",""apr"":2.302}]","{""apr"":2.302,""aprType"":""SINGLE""}",0.0,"",TimeInterval,0.0,1.0,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usde_0x81d514d95d62d1394a3a5305eb3838ae487343b52cda5fb4388fa821b5fff4ec_999,0.008400000000001,1.0,2026-02-11T08:00:00.000000+0000,1.0,0.008387459052000999,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDe 0x81d5,MorphoMarket
[],"{""apr"":0,""aprType"":""SINGLE""}",[],"{""apr"":0,""aprType"":""SINGLE""}",0.0,[],"{""apr"":0,""aprType"":""SINGLE""}",0.0,"",TimeInterval,0.0,1.0,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdhl_0xa666cc1147beda1aa50fae4b40cb4c37a51230e84e80dcd31233487060913a8d_999,0.53,1.0,2026-02-11T08:00:00.000000+0000,1.0,0.53,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDhl 0xa666,MorphoMarket
[],"{""apr"":0,""aprType"":""SINGLE""}",[],"{""apr"":0,""aprType"":""SINGLE""}",0.0,"[{""aprType"":""SINGLE"",""apr"":22.5065}]","{""apr"":22.5065,""aprType"":""SINGLE""}",0.0,"",TimeInterval,0.0,0.0,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdhl_0xa7f91874e6c7370e7f4a863dcef2d3b98c91d0bb296f13dd774e892b58e4d66a_999,0.0,0.0,2026-02-11T08:00:00.000000+0000,1.0,0.0,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDhl 0xa7f9,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":7.4633}]","{""apr"":7.4633,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-9.6834}]","{""apr"":-9.6834,""aprType"":""SINGLE""}",1.0902783630945838,[],"{""apr"":0,""aprType"":""SINGLE""}",56132.22164292401,"",TimeInterval,7.463308605850482,1.0787595087247643,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usde_0xa7fe39c692f0192fb2f281a6cc16c8b2e1c8f9b9f2bc418e0c0c1e9374bf4b04_999,72060.64881286664,1.0787595087247643,2026-02-11T08:00:00.000000+0000,1.0,71953.0644260085,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDe 0xa7fe,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":0.286}]","{""apr"":0.286,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-1.7157}]","{""apr"":-1.7157,""aprType"":""SINGLE""}",1.000012,[],"{""apr"":0,""aprType"":""SINGLE""}",0.5000060000000001,"",TimeInterval,0.28595587239138837,1.0000029999996667,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdc_0x9f7bb1421eb28c47f83c492f9882fcc489049e4b933bd27715e941401eb187af_999,3.000006,1.0000029999996667,2026-02-11T08:00:00.000000+0000,1.0,3.000006,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDC 0x9f7b,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":84.4628}]","{""apr"":84.4628,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-87.0314}]","{""apr"":-87.0314,""aprType"":""SINGLE""}",1.2922764941145686,[],"{""apr"":0,""aprType"":""SINGLE""}",255.453709,"",TimeInterval,84.46281367669654,1.2543177808088966,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0xa24d04c3aff60d49b3475f0084334546cbf66182e788b6bf173e6f9990b2c816_999,255.490381,1.2543177808088966,2026-02-11T08:00:00.000000+0000,1.0,255.490381,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0xa24d,MorphoMarket
[],"{""apr"":0,""aprType"":""SINGLE""}",[],"{""apr"":0,""aprType"":""SINGLE""}",0.0,[],"{""apr"":0,""aprType"":""SINGLE""}",0.0,"",TimeInterval,0.0,0.0,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_whype_0x3adb4b73e4ad4ba564dcbd2b7e256c006264036a2e4878ce4aeb60ae6173dfa5_999,0.0,0.0,2026-02-11T08:00:00.000000+0000,1.0,0.0,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho wHYPE 0x3adb,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":20.9013}]","{""apr"":20.9013,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-23.2447}]","{""apr"":-23.2447,""aprType"":""SINGLE""}",1.078392640183557,[],"{""apr"":0,""aprType"":""SINGLE""}",29213.147439,"",TimeInterval,20.90126117341,1.0679379570759586,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0xa62327642e110efd38ba2d153867a8625c8dc40832e1d211ba4f4151c3de9050_999,32173.542017,1.0679379570759586,2026-02-11T08:00:00.000000+0000,1.0,32173.542017,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0xa623,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":17.4795}]","{""apr"":17.4795,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-20.0494}]","{""apr"":-20.0494,""aprType"":""SINGLE""}",1.085407191640448,[],"{""apr"":0,""aprType"":""SINGLE""}",28381.61114597762,"",TimeInterval,17.47946679955139,1.0752371048737384,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usr_0x1da89208e6cb5173e97a83461853b8400de4f7c37542cf010a10579a5f7ca451_999,32249.42755713416,1.0752371048737384,2026-02-11T08:00:00.000000+0000,1.0,32237.535580722466,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USR 0x1da8,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":6.3471}]","{""apr"":6.3471,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-7.0149}]","{""apr"":-7.0149,""aprType"":""SINGLE""}",1.0785961313227495,[],"{""apr"":0,""aprType"":""SINGLE""}",5118185.422713,"",TimeInterval,6.347114899859571,1.0678158320010447,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0xace279b5c6eff0a1ce7287249369fa6f4d3d32225e1629b04ef308e0eb568fb0_999,5600121.74761,1.0678158320010447,2026-02-11T08:00:00.000000+0000,1.0,5600121.74761,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0xace2,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":2.008}]","{""apr"":2.008,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-15.5628}]","{""apr"":-15.5628,""aprType"":""SINGLE""}",1.8475153552303547,[],"{""apr"":0,""aprType"":""SINGLE""}",165.761318,"",TimeInterval,2.008018019206,1.7918903064916245,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdc_0xb1977ea63bed73a2b1259889cd6c846e1fa869aa3236f86938588b4b3bd68b7d_999,1246.026555,1.7918903064916245,2026-02-11T08:00:00.000000+0000,1.0,1246.026555,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDC 0xb197,MorphoMarket
[],"{""apr"":0,""aprType"":""SINGLE""}",[],"{""apr"":0,""aprType"":""SINGLE""}",0.0,"[{""aprType"":""SINGLE"",""apr"":2.302}]","{""apr"":2.302,""aprType"":""SINGLE""}",0.0,"",TimeInterval,0.0,0.0,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0x94b5dbf156f36983b7304d621f7a5f0fd86862d4edb0fe2ef8d20a99861be39b_999,0.0,0.0,2026-02-11T08:00:00.000000+0000,1.0,0.0,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0x94b5,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":11.1838}]","{""apr"":11.1838,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-12.4647}]","{""apr"":-12.4647,""aprType"":""SINGLE""}",1.0144281789681062,"[{""aprType"":""SINGLE"",""apr"":2.1709}]","{""apr"":2.1709,""aprType"":""SINGLE""}",3947015.81296,"",TimeInterval,11.183765916335094,1.0128365061734328,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdc_0x96c47d3797394dd25e33f814216793a89d2e6edcc54d1dac3ab4c2b2d82a73b9_999,4392194.050023,1.0128365061734328,2026-02-11T08:00:00.000000+0000,1.0,4392194.050023,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDC 0x96c4,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":2.2553}]","{""apr"":2.2553,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-2.5276}]","{""apr"":-2.5276,""aprType"":""SINGLE""}",1.0046882202089003,[],"{""apr"":0,""aprType"":""SINGLE""}",146457.169462,"",TimeInterval,2.2552791166050103,1.0043003977281149,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdc_0x70c171a5123103f82a10b18be5efe49bd6cf21423d6f8320235ef746a24184df_999,164079.988897,1.0043003977281149,2026-02-11T08:00:00.000000+0000,1.0,164079.988897,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDC 0x70c1,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":12.7342}]","{""apr"":12.7342,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-14.3183}]","{""apr"":-14.3183,""aprType"":""SINGLE""}",1.062879083218592,[],"{""apr"":0,""aprType"":""SINGLE""}",6082.943902,"",TimeInterval,12.73421746962732,1.0546807051817497,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0xb5b575e402c7c19def8661069c39464c8bf3297b638e64d841b09a4eb2807de5_999,6786.866888,1.0546807051817497,2026-02-11T08:00:00.000000+0000,1.0,6786.866888,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0xb5b5,MorphoMarket
[],"{""apr"":0,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-0.025}]","{""apr"":-0.025,""aprType"":""SINGLE""}",0.0,"[{""aprType"":""SINGLE"",""apr"":2.302}]","{""apr"":2.302,""aprType"":""SINGLE""}",0.0,"",TimeInterval,0.0,1.0,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdt0_0xa29a75d5d166e0d1b41b58ecdd4921565c05199db84558d3a4b105ac40fe75a9_999,0.008,1.0,2026-02-11T08:00:00.000000+0000,1.0,0.008,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDT0 0xa29a,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":2.1665}]","{""apr"":2.1665,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-6.4784}]","{""apr"":-6.4784,""aprType"":""SINGLE""}",1.086983072346406,[],"{""apr"":0,""aprType"":""SINGLE""}",2616.971101661497,"",TimeInterval,2.1665477101405926,1.0759265180319355,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usde_0x7268244d330f1462f77ded7a14e2f868893e86e76e8b8eaa869405d588aff6ce_999,7745.608818052182,1.0759265180319355,2026-02-11T08:00:00.000000+0000,1.0,7734.044856455094,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDe 0x7268,MorphoMarket
"[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_supply"",""apr"":45.8571}]","{""apr"":45.8571,""aprType"":""SINGLE""}","[{""aprType"":""SINGLE"",""aprMetadata"":""morpho_borrow"",""apr"":-47.7852}]","{""apr"":-47.7852,""aprType"":""SINGLE""}",1.1189127456388572,[],"{""apr"":0,""aprType"":""SINGLE""}",5210.224245,"",TimeInterval,45.85711985170672,1.106691473399342,1770796800.0,"",0x68e37de8d93d3496ae143f2e900490f6280c57cd,0x0684afed148f368c3e790f6691e25fba5c04ee8eb0b0d373c18f48ea2aaed63b,26985056,999,Morpho,-1,INFO,"",-1,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,morpho_usdhl_0xb5b215bd2771f5ed73125bf6a02e7b743fadc423dfbb095ad59df047c50d3e81_999,5369.992828,1.106691473399342,2026-02-11T08:00:00.000000+0000,1.0,5369.992828,0x68e37dE8d93d3496ae143F2E900490f6280C57cD,Morpho USDhl 0xb5b2,MorphoMarket
